"","ID","Contributor","vowels","cons","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Family_Glottocode","Family_Name"
"1892","nucl1235","171",7,30,"Eastern Armenian","Eurasia",40,45,"nucl1235","hye","indo1319","Indo-European"
"1893","nucl1240","478",11,23,"Mumuye","Africa",8.90347,11.71545,"nucl1240","mzm","atla1278","Atlantic-Congo"
"1894","nucl1290","1028",22,27,"Zhenkang Wa","Eurasia",23.1024,99.108,"nucl1290","wbm","aust1305","Austroasiatic"
"1895","nucl1301","186",16,24,"Turkish","Eurasia",39.8667,32.8667,"nucl1301","tur","turk1311","Turkic"
"1896","nucl1301","2416",15,23,"Turkish","Eurasia",39.8667,32.8667,"nucl1301","tur","turk1311","Turkic"
"1897","nucl1301","2217",12,24,"Turkish","Eurasia",39.8667,32.8667,"nucl1301","tur","turk1311","Turkic"
"1898","nucl1301","597",8,25,"Turkish","Eurasia",39.8667,32.8667,"nucl1301","tur","turk1311","Turkic"
"1899","nucl1302","5",6,29,"Georgian","Eurasia",41.850397,43.78613,"nucl1302","kat","kart1248","Kartvelian"
"1900","nucl1302","2183",5,28,"Georgian","Eurasia",41.850397,43.78613,"nucl1302","kat","kart1248","Kartvelian"
"1901","nucl1302","390",6,28,"Georgian","Eurasia",41.850397,43.78613,"nucl1302","kat","kart1248","Kartvelian"
"1902","nucl1302","2428",5,28,"Georgian","Eurasia",41.850397,43.78613,"nucl1302","kat","kart1248","Kartvelian"
"1903","nucl1305","2277",10,34,"Kannada","Eurasia",13.5878,76.1198,"nucl1305","kan","drav1251","Dravidian"
"1904","nucl1305","1734",11,36,"Kannada","Eurasia",13.5878,76.1198,"nucl1305","kan","drav1251","Dravidian"
"1905","nucl1310","22",16,34,"Burmese","Eurasia",20.7926,93.9665,"nucl1310","mya","sino1245","Sino-Tibetan"
"1906","nucl1310","2338",21,33,"Burmese","Eurasia",20.7926,93.9665,"nucl1310","mya","sino1245","Sino-Tibetan"
"1907","nucl1310","476",13,33,"Burmese","Eurasia",20.7926,93.9665,"nucl1310","mya","sino1245","Sino-Tibetan"
"1908","nucl1310","2164",23,33,"Burmese","Eurasia",20.7926,93.9665,"nucl1310","mya","sino1245","Sino-Tibetan"
"1909","nucl1327","2643",3,22,"Limilngan","Australia",-12.4294,131.845,"nucl1327","lmc","limi1242","Limilngan-Wulna"
"1910","nucl1339","570",7,18,"Temein","Africa",11.8275,29.3898,"nucl1339","teq","teme1251","Temeinic"
"1911","nucl1347","618",14,26,"Wolof","Africa",15.2534,-15.383,"nucl1347","wol","atla1278","Atlantic-Congo"
"1912","nucl1347","841",16,38,"Wolof","Africa",15.2534,-15.383,"nucl1347","wol","atla1278","Atlantic-Congo"
"1913","nucl1347","138",14,26,"Wolof","Africa",15.2534,-15.383,"nucl1347","wol","atla1278","Atlantic-Congo"
"1914","nucl1417","2192",11,24,"Igbo","Africa",4.62705,7.23441,"nucl1417","ibo","atla1278","Atlantic-Congo"
"1915","nucl1417","365",16,43,"Igbo","Africa",4.62705,7.23441,"nucl1417","ibo","atla1278","Atlantic-Congo"
"1916","nucl1417","143",19,46,"Igbo","Africa",4.62705,7.23441,"nucl1417","ibo","atla1278","Atlantic-Congo"
"1917","nucl1417","732",8,28,"Igbo","Africa",4.62705,7.23441,"nucl1417","ibo","atla1278","Atlantic-Congo"
"1918","nucl1418","671",14,22,"Bassa","Africa",7.27501,-11.543,"nucl1418","bsq","atla1278","Atlantic-Congo"
"1919","nucl1440","1565",14,31,"Masalit","Africa",13.2733,22.1752,"nucl1440","mls","maba1274","Maban"
"1920","nucl1454","644",5,14,"Yawa","Papunesia",-1.77196,136.263,"nucl1454","yva","yawa1259","Yawa-Saweru"
"1921","nucl1460","1691",8,27,"Madurese","Papunesia",-7,113,"nucl1460","mad","aust1307","Austronesian"
"1922","nucl1620","610",6,17,"Wahgi","Papunesia",-6.11629,144.665,"nucl1620","wgi","nucl1709","Nuclear Trans New Guinea"
"1923","nucl1632","52",7,10,"Sentani","Papunesia",-2.6013,140.512,"nucl1632","set","sent1261","Sentanic"
"1924","nucl1632","540",7,10,"Sentani","Papunesia",-2.6013,140.512,"nucl1632","set","sent1261","Sentanic"
"1925","nucl1633","495",6,12,"Nimboran","Papunesia",-2.5803,140.179,"nucl1633","nir","nimb1257","Nimboranic"
"1926","nucl1634","1013",10,13,"Skou","Papunesia",-2.64378,140.902,"nucl1634","skv","skoo1245","Sko"
"1927","nucl1643","197",13,27,"Japanese","Eurasia",35,135,"nucl1643","jpn","japo1237","Japonic"
"1928","nucl1643","2196",5,16,"Japanese","Eurasia",35,135,"nucl1643","jpn","japo1237","Japonic"
"1929","nucl1643","384",5,15,"Japanese","Eurasia",35,135,"nucl1643","jpn","japo1237","Japonic"
"1930","nucl1649","592",3,38,"Southern-Coastal Tsimshian","North America",52.59103,-128.544545,"nucl1649","tsi","tsim1258","Tsimshian"
"1931","nucl1668","1952",8,12,"Katukína","South America",-8.19121,-70.3822,"nucl1668","kav","book1242","Bookkeeping"
"1932","nucl1683","1576",10,36,"Daba","Africa",10.3521,13.6318,"nucl1683","dbq","afro1255","Afro-Asiatic"
"1933","nucl1683","687",11,36,"Daba","Africa",10.3521,13.6318,"nucl1683","dbq","afro1255","Afro-Asiatic"
"1934","nucl1695","1195",10,28,"Bole","Africa",11.4839,11.2322,"nucl1695","bol","afro1255","Afro-Asiatic"
"1935","nucl1696","1567",20,40,"Tangale","Africa",9.75444,11.3228,"nucl1696","tan","afro1255","Afro-Asiatic"
"1936","nuer1246","968",28,20,"Nuer","Africa",8.13911,32.3829,"nuer1246","nus","nilo1247","Nilotic"
"1937","nuer1246","1534",28,20,"Nuer","Africa",8.13911,32.3829,"nuer1246","nus","nilo1247","Nilotic"
"1938","nugu1241","2933",6,22,"Nugunu (Australia)","Australia",-31.9899,133.908,"nugu1241","nnv","pama1250","Pama-Nyungan"
"1939","nugu1242","805",11,15,"Nugunu (Cameroon)","Africa",4.63103,11.1837,"nugu1242","yas","atla1278","Atlantic-Congo"
"1940","nugu1242","1629",11,24,"Nugunu (Cameroon)","Africa",4.63103,11.1837,"nugu1242","yas","atla1278","Atlantic-Congo"
"1941","nuka1242","1951",12,12,"Nukak Makú","South America",2.65939,-71.4629,"nuka1242","mbr","kaku1242","Kakua-Nukak"
"1942","nuku1263","2009",6,14,"Nukuini","South America",-7.339,-73.5044,"nuku1263","nuc","pano1259","Pano-Tacanan"
"1943","nung1283","502",11,21,"Nung (Viet Nam)","Eurasia",20.8965,104.286,"nung1283","nut","taik1256","Tai-Kadai"
"1944","nung1290","2665",6,19,"Wubuy","Australia",-14.2623,135.753,"nung1290","nuy","gunw1250","Gunwinyguan"
"1945","nung1290","49",5,19,"Wubuy","Australia",-14.2623,135.753,"nung1290","nuy","gunw1250","Gunwinyguan"
"1946","nung1290","503",4,19,"Wubuy","Australia",-14.2623,135.753,"nung1290","nuy","gunw1250","Gunwinyguan"
"1947","nung1291","2685",3,14,"Nungali","Australia",-14.9109,131.641,"nung1291","nug","mirn1241","Mirndi"
"1948","nupe1254","806",13,25,"Nupe-Nupe-Tako","Africa",9.18404,5.40031,"nupe1254","nup","atla1278","Atlantic-Congo"
